id,Time,Value
CU-S0008,30-03-2018,92.07320359281437
CU-S0008,31-03-2018,59.67842592592591
CU-S0008,01-04-2018,55.09974747474748
CU-S0008,02-04-2018,55.830250000000014
CU-S0008,03-04-2018,40.47481343283582
CU-S0008,04-04-2018,57.27659313725488
CU-S0008,05-04-2018,40.62302631578949
CU-S0008,06-04-2018,40.32162280701755
CU-S0008,07-04-2018,12.101562499999998
CU-S0008,08-04-2018,16.83680555555555
CU-S0008,09-04-2018,25.57173344947737
CU-S0008,10-04-2018,49.64503484320561
CU-S0008,11-04-2018,74.43531468531471
CU-S0008,12-04-2018,87.90466188524591
CU-S0008,13-04-2018,92.20734536082477
CU-S0008,14-04-2018,101.37756076388892
CU-S0008,15-04-2018,93.80580524344575
CU-S0008,16-04-2018,36.97961956521739
CU-S0008,17-04-2018,23.916997663551406
CU-S0008,18-04-2018,25.19040798611112
CU-S0008,19-04-2018,37.418989547038315
CU-S0008,20-04-2018,47.57486933797914
CU-S0008,21-04-2018,56.91480034722222
CU-S0008,22-04-2018,74.55714912280705
CU-S0008,23-04-2018,97.16476480836238
CU-S0008,24-04-2018,104.02319444444444
CU-S0008,25-04-2018,56.30427295918366
CU-S0008,26-04-2018,36.92801573426573
CU-S0008,27-04-2018,30.815685096153842
CU-S0008,28-04-2018,28.2077526132404
CU-S0008,29-04-2018,15.274305555555545
CU-S0008,30-04-2018,18.322695035461
CU-S0008,01-05-2018,17.319444444444446
CU-S0008,03-05-2018,7.771595528455284
CU-S0008,04-05-2018,9.976271929824561
CU-S0008,05-05-2018,14.609244791666649
CU-S0008,06-05-2018,25.98090277777778
CU-S0008,07-05-2018,35.428583916083895
CU-S0008,08-05-2018,43.85402097902098
CU-S0008,09-05-2018,48.870079787234054
CU-S0008,10-05-2018,40.56340000000001
CU-S0008,11-05-2018,22.22338850174215
CU-S0008,12-05-2018,18.901856884057977
CU-S0008,13-05-2018,19.84159407665505
CU-S0008,14-05-2018,27.842526690391452
CU-S0008,15-05-2018,23.673190789473686
CU-S0008,16-05-2018,27.01223821989528
CU-S0008,17-05-2018,8.273756218905474
CU-S0008,18-05-2018,9.460634328358209
CU-S0008,19-05-2018,12.533528880866424
CU-S0008,20-05-2018,14.937814070351765
CU-S0008,21-05-2018,11.925802752293572
CU-S0008,23-05-2018,17.38425438596491
CU-S0008,24-05-2018,12.354398954703836
CU-S0008,25-05-2018,22.9232456140351
CU-S0008,26-05-2018,12.340394736842102
CU-S0008,27-05-2018,8.685509138381198
CU-S0008,28-05-2018,8.293269230769232
CU-S0008,29-05-2018,2.9248239436619703
CU-S0008,30-05-2018,11.549290780141842
CU-S0008,31-05-2018,5.851744186046513
CU-S0008,01-06-2018,8.754007177033486
CU-S0008,02-06-2018,16.995339721254346
CU-S0008,03-06-2018,15.246698113207561
CU-S0008,04-06-2018,11.750174216027869
CU-S0008,05-06-2018,15.8376306620209
CU-S0008,06-06-2018,8.041666666666668
CU-S0009,16-02-2018,44.455
CU-S0009,20-02-2018,63.7153716216216
CU-S0009,21-02-2018,44.61890243902439
CU-S0009,23-02-2018,18.20833333333333
CU-S0009,28-02-2018,41.72825
CU-S0009,02-03-2018,45.22752659574467
CU-S0009,05-03-2018,125.29848484848483
CU-S0009,06-03-2018,72.38472222222221
CU-S0009,07-03-2018,108.59583333333333
CU-S0009,08-03-2018,53.688319672131136
CU-S0009,12-03-2018,89.08355263157894
CU-S0009,15-03-2018,77.67953703703701
CU-S0009,19-03-2018,69.40694444444443
CU-S0009,20-03-2018,68.64583333333334
CU-S0009,23-03-2018,55.887499999999996
CU-S0009,26-03-2018,70.03648648648648
CU-S0009,28-03-2018,59.67558139534884
CU-S0009,29-03-2018,55.44999999999999
CU-S0009,31-03-2018,60.7235
CU-S0009,04-04-2018,57.31316666666667
CU-S0009,06-04-2018,45.01369047619048
CU-S0009,09-04-2018,20.261363636363633
CU-S0009,10-04-2018,67.85183333333335
CU-S0009,11-04-2018,61.950271739130436
CU-S0009,12-04-2018,102.06874999999998
CU-S0009,13-04-2018,57.6826923076923
CU-S0009,16-04-2018,7.925
CU-S0009,17-04-2018,11.171153846153846
CU-S0009,21-04-2018,45.825
CU-S0009,23-04-2018,53.548437499999984
CU-S0009,26-04-2018,33.375
CU-S0009,29-04-2018,8.069791666666667
CU-S0009,30-04-2018,8.214204545454544
CU-S0009,02-05-2018,3.0820809248554917
