sensorid,time,pm1
CU-S0080,08-06-18,
CU-S0080,09-06-18,
CU-S0080,10-06-18,
CU-S0080,11-06-18,
CU-S0080,12-06-18,
CU-S0080,13-06-18,
CU-S0080,14-06-18,
CU-S0080,15-06-18,
CU-S0080,16-06-18,
CU-S0080,17-06-18,
CU-S0080,18-06-18,
CU-S0080,19-06-18,
CU-S0080,20-06-18,
CU-S0080,21-06-18,
CU-S0080,22-06-18,
CU-S0080,23-06-18,
CU-S0080,24-06-18,
CU-S0080,25-06-18,
CU-S0080,26-06-18,
CU-S0080,27-06-18,
CU-S0080,28-06-18,
CU-S0080,29-06-18,
CU-S0080,30-06-18,
CU-S0080,01-07-18,
CU-S0080,02-07-18,
CU-S0080,03-07-18,
CU-S0080,04-07-18,
CU-S0080,05-07-18,
CU-S0080,06-07-18,
CU-S0080,07-07-18,
CU-S0080,08-07-18,
CU-S0080,09-07-18,
CU-S0080,10-07-18,
CU-S0080,11-07-18,
CU-S0080,12-07-18,
CU-S0080,13-07-18,
CU-S0080,14-07-18,
CU-S0080,15-07-18,
CU-S0080,16-07-18,
CU-S0080,17-07-18,
CU-S0080,18-07-18,
CU-S0080,19-07-18,
CU-S0080,20-07-18,
CU-S0080,21-07-18,
CU-S0080,22-07-18,
CU-S0080,23-07-18,
CU-S0080,24-07-18,
CU-S0080,25-07-18,
CU-S0080,26-07-18,
CU-S0080,27-07-18,
CU-S0080,28-07-18,
CU-S0080,29-07-18,
CU-S0080,30-07-18,
CU-S0080,31-07-18,
CU-S0080,01-08-18,
CU-S0080,02-08-18,
CU-S0080,03-08-18,
CU-S0080,04-08-18,
CU-S0080,05-08-18,
CU-S0080,06-08-18,
CU-S0080,07-08-18,
CU-S0080,08-08-18,
CU-S0080,09-08-18,
CU-S0080,10-08-18,
CU-S0080,11-08-18,
CU-S0080,12-08-18,
CU-S0080,13-08-18,
CU-S0080,14-08-18,
CU-S0080,15-08-18,
CU-S0080,16-08-18,
CU-S0080,17-08-18,
CU-S0080,18-08-18,
CU-S0080,19-08-18,
CU-S0080,20-08-18,
CU-S0080,21-08-18,
CU-S0080,22-08-18,
CU-S0080,23-08-18,
CU-S0080,24-08-18,
CU-S0080,25-08-18,
CU-S0080,26-08-18,
CU-S0080,27-08-18,
CU-S0080,28-08-18,
CU-S0080,29-08-18,
CU-S0080,30-08-18,
CU-S0080,31-08-18,
CU-S0080,01-09-18,
CU-S0080,02-09-18,
CU-S0080,03-09-18,
CU-S0080,04-09-18,
CU-S0080,05-09-18,
CU-S0080,06-09-18,
CU-S0080,07-09-18,
CU-S0080,08-09-18,
CU-S0080,09-09-18,
CU-S0080,10-09-18,
CU-S0080,11-09-18,
CU-S0080,12-09-18,
CU-S0080,13-09-18,
CU-S0080,14-09-18,
CU-S0080,15-09-18,
CU-S0080,16-09-18,
CU-S0080,17-09-18,
CU-S0080,18-09-18,
CU-S0080,19-09-18,
CU-S0080,20-09-18,
CU-S0080,21-09-18,
CU-S0080,22-09-18,
CU-S0080,23-09-18,
CU-S0080,24-09-18,
CU-S0080,25-09-18,
CU-S0080,26-09-18,
CU-S0080,27-09-18,
CU-S0080,28-09-18,
CU-S0080,29-09-18,
CU-S0081,31-01-18,
CU-S0081,01-02-18,
CU-S0081,02-02-18,
CU-S0081,03-02-18,
CU-S0081,04-02-18,
CU-S0081,05-02-18,
CU-S0081,06-02-18,
CU-S0081,07-02-18,32.1
CU-S0081,08-02-18,
CU-S0081,09-02-18,
CU-S0081,10-02-18,
CU-S0081,11-02-18,
CU-S0081,12-02-18,23.04515625
CU-S0081,13-02-18,46.72610294
CU-S0081,14-02-18,30.37985866
CU-S0081,15-02-18,38.12171053
CU-S0081,16-02-18,29.88403361
CU-S0081,17-02-18,
CU-S0081,18-02-18,
CU-S0081,19-02-18,43.85744395
CU-S0081,20-02-18,39.23046875
CU-S0081,21-02-18,40.49017857
CU-S0081,22-02-18,19.65076336
CU-S0081,23-02-18,15.10789474
CU-S0081,24-02-18,13.43451957
CU-S0081,25-02-18,20.06287625
CU-S0081,26-02-18,19.24169604
CU-S0081,27-02-18,20.50069444
CU-S0081,28-02-18,29.23006993
CU-S0081,01-03-18,28.22685185
CU-S0081,02-03-18,34.95353535
CU-S0081,03-03-18,
CU-S0081,04-03-18,34.04658703
CU-S0081,05-03-18,48.47232143
CU-S0081,06-03-18,50.97048611
CU-S0081,07-03-18,59.96610169
CU-S0081,08-03-18,55.68017544
CU-S0081,09-03-18,12.70603306
CU-S0081,10-03-18,
CU-S0081,11-03-18,
CU-S0081,12-03-18,46.56644612
CU-S0081,13-03-18,31.35609756
CU-S0081,14-03-18,42.28333333
CU-S0081,15-03-18,56.13793651
CU-S0081,16-03-18,47.98780488
CU-S0081,17-03-18,41.46153846
CU-S0081,18-03-18,41.521843
CU-S0081,19-03-18,51.60393443
CU-S0081,20-03-18,62.78509174
CU-S0081,21-03-18,39.49166667
CU-S0081,22-03-18,43.40555556
CU-S0081,23-03-18,43.08283582
CU-S0081,24-03-18,59.7284738
CU-S0081,25-03-18,70.80084034
CU-S0081,26-03-18,68.80198675
CU-S0081,27-03-18,45.27609481
CU-S0081,28-03-18,34.98333333
CU-S0081,29-03-18,51.15416667
CU-S0081,30-03-18,50.93230241
CU-S0081,31-03-18,
CU-S0081,01-04-18,
CU-S0081,02-04-18,31.02090909
CU-S0081,03-04-18,23.63429204
CU-S0081,04-04-18,28.334375
CU-S0081,05-04-18,22.57266187
CU-S0081,06-04-18,21.50503432
CU-S0081,07-04-18,6.390277778
CU-S0081,08-04-18,8.725862069
CU-S0081,09-04-18,17.55021739
CU-S0081,10-04-18,31.79722222
CU-S0081,11-04-18,40.35287037
CU-S0081,12-04-18,48.54461538
CU-S0081,13-04-18,56.74166667
CU-S0081,14-04-18,64.690625
CU-S0081,15-04-18,49.42891986
CU-S0081,16-04-18,22.82222222
CU-S0081,17-04-18,
CU-S0081,18-04-18,13.62323651
CU-S0081,19-04-18,17.29579832
CU-S0081,20-04-18,23.39212254
CU-S0081,21-04-18,30.76759259
CU-S0081,22-04-18,33.57222997
CU-S0081,23-04-18,45.31875
CU-S0081,24-04-18,63.41803797
CU-S0081,25-04-18,35.01529412
CU-S0081,26-04-18,16.70381944
CU-S0081,27-04-18,16.07288732
CU-S0081,28-04-18,14.07647059
CU-S0081,29-04-18,
CU-S0081,30-04-18,4.760135135
CU-S0081,01-05-18,9.667307692
CU-S0081,02-05-18,0.467182663
CU-S0081,03-05-18,1.834812287
CU-S0081,04-05-18,5.264966741
CU-S0081,05-05-18,5.997916667
CU-S0081,06-05-18,8.873913043
CU-S0081,07-05-18,21.52237288
CU-S0081,08-05-18,24.5825784
CU-S0081,09-05-18,26.49257951
CU-S0081,10-05-18,23.31192982
CU-S0081,11-05-18,14.47933333
CU-S0081,12-05-18,
CU-S0081,13-05-18,
CU-S0081,14-05-18,11.2820698
CU-S0081,15-05-18,18.96026936
CU-S0081,16-05-18,
CU-S0081,17-05-18,4.528965517
CU-S0081,18-05-18,7.790225564
CU-S0081,19-05-18,8.219784173
CU-S0081,20-05-18,9.609375
CU-S0081,21-05-18,10.66232394
CU-S0081,22-05-18,11.2643956
CU-S0081,23-05-18,6.933333333
CU-S0081,24-05-18,7.912048458
CU-S0081,25-05-18,9.826480836
CU-S0081,26-05-18,6.943245283
CU-S0081,27-05-18,5.090972222
CU-S0081,28-05-18,3.352777778
CU-S0081,29-05-18,2.387394958
CU-S0081,30-05-18,5.096784038
CU-S0081,31-05-18,5.331597222
CU-S0081,01-06-18,7.109895105
CU-S0081,02-06-18,9.444522968
CU-S0081,03-06-18,
CU-S0081,04-06-18,11.79153713
CU-S0081,05-06-18,6.288732394
CU-S0081,06-06-18,5.232773109
CU-S0081,07-06-18,9.921034483
CU-S0081,08-06-18,
CU-S0081,09-06-18,
CU-S0081,10-06-18,
CU-S0081,11-06-18,
CU-S0081,12-06-18,
CU-S0081,13-06-18,
CU-S0081,14-06-18,
CU-S0081,15-06-18,
CU-S0081,16-06-18,
CU-S0081,17-06-18,
CU-S0081,18-06-18,
CU-S0081,19-06-18,
CU-S0081,20-06-18,
CU-S0081,21-06-18,
CU-S0081,22-06-18,
CU-S0081,23-06-18,
CU-S0081,24-06-18,
CU-S0081,25-06-18,
CU-S0081,26-06-18,
CU-S0081,27-06-18,
CU-S0081,28-06-18,
CU-S0081,29-06-18,
CU-S0081,30-06-18,
CU-S0081,01-07-18,
CU-S0081,02-07-18,
CU-S0081,03-07-18,
CU-S0081,04-07-18,
CU-S0081,05-07-18,
CU-S0081,06-07-18,
CU-S0081,07-07-18,
CU-S0081,08-07-18,
CU-S0081,09-07-18,
CU-S0081,10-07-18,
CU-S0081,11-07-18,
CU-S0081,12-07-18,
CU-S0081,13-07-18,
CU-S0081,14-07-18,
CU-S0081,15-07-18,
CU-S0081,16-07-18,
CU-S0081,17-07-18,
CU-S0081,18-07-18,
CU-S0081,19-07-18,
CU-S0081,20-07-18,
CU-S0081,21-07-18,
CU-S0081,22-07-18,
CU-S0081,23-07-18,
CU-S0081,24-07-18,
CU-S0081,25-07-18,
CU-S0081,26-07-18,
CU-S0081,27-07-18,
CU-S0081,28-07-18,
CU-S0081,29-07-18,
CU-S0081,30-07-18,
CU-S0081,31-07-18,
CU-S0081,01-08-18,
CU-S0081,02-08-18,
CU-S0081,03-08-18,
CU-S0081,04-08-18,
CU-S0081,05-08-18,
CU-S0081,06-08-18,
CU-S0081,07-08-18,
CU-S0081,08-08-18,
CU-S0081,09-08-18,
CU-S0081,10-08-18,
CU-S0081,11-08-18,
CU-S0081,12-08-18,
CU-S0081,13-08-18,
CU-S0081,14-08-18,
CU-S0081,15-08-18,
CU-S0081,16-08-18,
CU-S0081,17-08-18,
CU-S0081,18-08-18,
CU-S0081,19-08-18,
CU-S0081,20-08-18,
CU-S0081,21-08-18,
CU-S0081,22-08-18,
CU-S0081,23-08-18,
CU-S0081,24-08-18,
CU-S0081,25-08-18,
CU-S0081,26-08-18,
CU-S0081,27-08-18,
CU-S0081,28-08-18,
CU-S0081,29-08-18,
CU-S0081,30-08-18,
CU-S0081,31-08-18,
CU-S0081,01-09-18,
CU-S0081,02-09-18,
CU-S0081,03-09-18,
CU-S0081,04-09-18,
CU-S0081,05-09-18,
CU-S0081,06-09-18,
CU-S0081,07-09-18,
CU-S0081,08-09-18,
CU-S0081,09-09-18,
CU-S0081,10-09-18,
CU-S0081,11-09-18,
CU-S0081,12-09-18,
CU-S0081,13-09-18,
CU-S0081,14-09-18,
CU-S0081,15-09-18,
CU-S0081,16-09-18,
CU-S0081,17-09-18,
CU-S0081,18-09-18,
CU-S0081,19-09-18,
CU-S0081,20-09-18,
CU-S0081,21-09-18,
CU-S0081,22-09-18,
CU-S0081,23-09-18,
CU-S0081,24-09-18,
CU-S0081,25-09-18,
CU-S0081,26-09-18,
CU-S0081,27-09-18,
CU-S0081,28-09-18,
CU-S0081,29-09-18,
CU-S0082,31-01-18,
CU-S0082,01-02-18,
CU-S0082,02-02-18,
CU-S0082,03-02-18,
CU-S0082,04-02-18,
CU-S0082,05-02-18,
CU-S0082,06-02-18,
CU-S0082,07-02-18,35.618716
CU-S0082,08-02-18,
CU-S0082,09-02-18,
CU-S0082,10-02-18,
CU-S0082,11-02-18,
CU-S0082,12-02-18,29.8199537
CU-S0082,13-02-18,30.16142222
CU-S0082,14-02-18,41.75254355
CU-S0082,15-02-18,47.97149254
CU-S0082,16-02-18,32.14348592
CU-S0082,17-02-18,38.50666667
CU-S0082,18-02-18,75.34857143
CU-S0082,19-02-18,47.98967871
CU-S0082,20-02-18,52.75876325
CU-S0082,21-02-18,43.01173611
CU-S0082,22-02-18,26.894
CU-S0082,23-02-18,14.68353659
CU-S0082,24-02-18,
CU-S0082,25-02-18,
CU-S0082,26-02-18,19.52167598
CU-S0082,27-02-18,29.00918103
CU-S0082,28-02-18,34.76480836
CU-S0082,01-03-18,37.69097222
CU-S0082,02-03-18,33.76412811
CU-S0082,03-03-18,31.52626263
CU-S0082,04-03-18,65.33608696
CU-S0082,05-03-18,59.09265823
CU-S0082,06-03-18,70.64792079
CU-S0082,07-03-18,80.11456522
CU-S0082,08-03-18,54.35923387
CU-S0082,09-03-18,18.2569338
CU-S0082,10-03-18,33.26909722
CU-S0082,11-03-18,58.471875
CU-S0082,12-03-18,54.01895735
CU-S0082,13-03-18,39.99556017
CU-S0082,14-03-18,51.44357843
CU-S0082,15-03-18,69.76697581
CU-S0082,16-03-18,61.78206294
CU-S0082,17-03-18,48.01111111
CU-S0082,18-03-18,53.30274306
CU-S0082,19-03-18,57.31362637
CU-S0082,20-03-18,87.34101754
CU-S0082,21-03-18,56.08585965
CU-S0082,22-03-18,64.51365854
CU-S0082,23-03-18,72.83878049
CU-S0082,24-03-18,75.21342657
CU-S0082,25-03-18,79.31203008
CU-S0082,26-03-18,57.29911917
CU-S0082,27-03-18,39.42746411
CU-S0082,28-03-18,45.93120438
CU-S0082,29-03-18,54.50675958
CU-S0082,30-03-18,53.80227273
CU-S0082,31-03-18,28.84201389
CU-S0082,01-04-18,30.50789474
CU-S0082,02-04-18,32.51130435
CU-S0082,03-04-18,32.51053846
CU-S0082,04-04-18,30.08477124
CU-S0082,05-04-18,26.16156863
CU-S0082,06-04-18,24.37439024
CU-S0082,07-04-18,
CU-S0082,08-04-18,
CU-S0082,09-04-18,19.50830435
CU-S0082,10-04-18,33.83623693
CU-S0082,11-04-18,57.06529617
CU-S0082,12-04-18,59.66290323
CU-S0082,13-04-18,66.93609959
CU-S0082,14-04-18,73.88088235
CU-S0082,15-04-18,
CU-S0082,16-04-18,
CU-S0082,17-04-18,18.26
CU-S0082,18-04-18,18.25023364
CU-S0082,19-04-18,23.64102113
CU-S0082,20-04-18,31.18641115
CU-S0082,21-04-18,34.62542373
CU-S0082,22-04-18,90.96124444
CU-S0082,23-04-18,66.12635379
CU-S0082,24-04-18,77.19214789
CU-S0082,25-04-18,63.79196078
CU-S0082,26-04-18,19.36344828
CU-S0082,27-04-18,13.67578947
CU-S0082,28-04-18,13.88159722
CU-S0082,29-04-18,8.45
CU-S0082,30-04-18,8.032737643
CU-S0082,01-05-18,12.46508197
CU-S0082,02-05-18,2.368756477
CU-S0082,03-05-18,5.143881119
CU-S0082,04-05-18,5.953434343
CU-S0082,05-05-18,
CU-S0082,06-05-18,
CU-S0082,07-05-18,27.55317073
CU-S0082,08-05-18,31.61351145
CU-S0082,09-05-18,31.84792899
CU-S0082,10-05-18,26.55191667
CU-S0082,11-05-18,20.75790476
CU-S0082,12-05-18,14.43212121
CU-S0082,13-05-18,
CU-S0082,14-05-18,
CU-S0082,15-05-18,18.8568
CU-S0082,16-05-18,25.18
CU-S0082,17-05-18,7.110895522
CU-S0082,18-05-18,10.03738318
CU-S0082,19-05-18,
CU-S0082,20-05-18,8.075058824
CU-S0082,21-05-18,14.04148148
CU-S0082,22-05-18,13.88768519
CU-S0082,23-05-18,9.861261261
CU-S0082,24-05-18,8.253478261
CU-S0082,25-05-18,13.36357934
CU-S0082,26-05-18,10.618223
CU-S0082,27-05-18,5.652252252
CU-S0082,28-05-18,5.310704225
CU-S0082,29-05-18,3.402382812
CU-S0082,30-05-18,6.375531136
CU-S0082,31-05-18,6.526027875
CU-S0082,01-06-18,11.26846154
CU-S0082,02-06-18,11.76931727
CU-S0082,03-06-18,7.588928571
CU-S0082,04-06-18,13.75319838
CU-S0082,05-06-18,10.65073427
CU-S0082,06-06-18,9.511980198
CU-S0082,07-06-18,4.545
CU-S0082,08-06-18,
CU-S0082,09-06-18,
CU-S0082,10-06-18,
CU-S0082,11-06-18,
CU-S0082,12-06-18,
CU-S0082,13-06-18,
CU-S0082,14-06-18,
CU-S0082,15-06-18,
CU-S0082,16-06-18,
CU-S0082,17-06-18,
CU-S0082,18-06-18,
CU-S0082,19-06-18,
CU-S0082,20-06-18,
CU-S0082,21-06-18,
CU-S0082,22-06-18,
CU-S0082,23-06-18,
CU-S0082,24-06-18,
CU-S0082,25-06-18,
CU-S0082,26-06-18,
CU-S0082,27-06-18,
CU-S0082,28-06-18,
CU-S0082,29-06-18,
CU-S0082,30-06-18,
CU-S0082,01-07-18,
CU-S0082,02-07-18,
CU-S0082,03-07-18,
CU-S0082,04-07-18,
CU-S0082,05-07-18,
CU-S0082,06-07-18,
CU-S0082,07-07-18,
CU-S0082,08-07-18,
CU-S0082,09-07-18,
CU-S0082,10-07-18,
CU-S0082,11-07-18,
CU-S0082,12-07-18,
CU-S0082,13-07-18,
CU-S0082,14-07-18,
CU-S0082,15-07-18,
CU-S0082,16-07-18,
CU-S0082,17-07-18,
CU-S0082,18-07-18,
CU-S0082,19-07-18,
CU-S0082,20-07-18,
CU-S0082,21-07-18,
CU-S0082,22-07-18,
CU-S0082,23-07-18,
CU-S0082,24-07-18,
CU-S0082,25-07-18,
CU-S0082,26-07-18,
CU-S0082,27-07-18,
CU-S0082,28-07-18,
CU-S0082,29-07-18,
CU-S0082,30-07-18,
CU-S0082,31-07-18,
CU-S0082,01-08-18,
CU-S0082,02-08-18,
CU-S0082,03-08-18,
CU-S0082,04-08-18,
CU-S0082,05-08-18,
CU-S0082,06-08-18,
CU-S0082,07-08-18,
CU-S0082,08-08-18,
CU-S0082,09-08-18,
CU-S0082,10-08-18,
CU-S0082,11-08-18,
CU-S0082,12-08-18,
CU-S0082,13-08-18,
CU-S0082,14-08-18,
CU-S0082,15-08-18,
CU-S0082,16-08-18,
CU-S0082,17-08-18,
CU-S0082,18-08-18,
CU-S0082,19-08-18,
CU-S0082,20-08-18,
CU-S0082,21-08-18,
CU-S0082,22-08-18,
CU-S0082,23-08-18,
CU-S0082,24-08-18,
CU-S0082,25-08-18,
CU-S0082,26-08-18,
CU-S0082,27-08-18,
CU-S0082,28-08-18,
CU-S0082,29-08-18,
CU-S0082,30-08-18,
CU-S0082,31-08-18,
CU-S0082,01-09-18,
CU-S0082,02-09-18,
CU-S0082,03-09-18,
CU-S0082,04-09-18,
CU-S0082,05-09-18,
CU-S0082,06-09-18,
CU-S0082,07-09-18,
CU-S0082,08-09-18,
CU-S0082,09-09-18,
CU-S0082,10-09-18,
CU-S0082,11-09-18,
CU-S0082,12-09-18,
CU-S0082,13-09-18,
CU-S0082,14-09-18,
CU-S0082,15-09-18,
CU-S0082,16-09-18,
CU-S0082,17-09-18,
CU-S0082,18-09-18,
CU-S0082,19-09-18,
CU-S0082,20-09-18,
CU-S0082,21-09-18,
CU-S0082,22-09-18,
CU-S0082,23-09-18,
CU-S0082,24-09-18,
CU-S0082,25-09-18,
CU-S0082,26-09-18,
CU-S0082,27-09-18,
CU-S0082,28-09-18,
CU-S0082,29-09-18,
CU-S0083,31-01-18,
CU-S0083,01-02-18,
CU-S0083,02-02-18,
CU-S0083,03-02-18,
CU-S0083,04-02-18,
CU-S0083,05-02-18,
CU-S0083,06-02-18,
CU-S0083,07-02-18,
CU-S0083,08-02-18,
CU-S0083,09-02-18,
CU-S0083,10-02-18,
CU-S0083,11-02-18,
CU-S0083,12-02-18,
CU-S0083,13-02-18,
CU-S0083,14-02-18,
CU-S0083,15-02-18,
CU-S0083,16-02-18,
CU-S0083,17-02-18,
CU-S0083,18-02-18,
CU-S0083,19-02-18,
CU-S0083,20-02-18,
CU-S0083,21-02-18,36.49133333
CU-S0083,22-02-18,
CU-S0083,23-02-18,18.17930233
CU-S0083,24-02-18,
CU-S0083,25-02-18,
CU-S0083,26-02-18,23.72512972
CU-S0083,27-02-18,27.91
CU-S0083,28-02-18,
CU-S0083,01-03-18,
CU-S0083,02-03-18,
CU-S0083,03-03-18,
CU-S0083,04-03-18,
CU-S0083,05-03-18,
CU-S0083,06-03-18,
CU-S0083,07-03-18,
CU-S0083,08-03-18,
CU-S0083,09-03-18,
CU-S0083,10-03-18,
CU-S0083,11-03-18,
CU-S0083,12-03-18,
CU-S0083,13-03-18,
CU-S0083,14-03-18,
CU-S0083,15-03-18,
CU-S0083,16-03-18,
CU-S0083,17-03-18,
CU-S0083,18-03-18,
CU-S0083,19-03-18,
CU-S0083,20-03-18,
CU-S0083,21-03-18,23.64666667
CU-S0083,22-03-18,
CU-S0083,23-03-18,
CU-S0083,24-03-18,
CU-S0083,25-03-18,
CU-S0083,26-03-18,
CU-S0083,27-03-18,
CU-S0083,28-03-18,
CU-S0083,29-03-18,
CU-S0083,30-03-18,
CU-S0083,31-03-18,
CU-S0083,01-04-18,
CU-S0083,02-04-18,
CU-S0083,03-04-18,
CU-S0083,04-04-18,
CU-S0083,05-04-18,
CU-S0083,06-04-18,
CU-S0083,07-04-18,
CU-S0083,08-04-18,
CU-S0083,09-04-18,
CU-S0083,10-04-18,
CU-S0083,11-04-18,
CU-S0083,12-04-18,
CU-S0083,13-04-18,
CU-S0083,14-04-18,
CU-S0083,15-04-18,
CU-S0083,16-04-18,
CU-S0083,17-04-18,
CU-S0083,18-04-18,
CU-S0083,19-04-18,
CU-S0083,20-04-18,
CU-S0083,21-04-18,
CU-S0083,22-04-18,
CU-S0083,23-04-18,
CU-S0083,24-04-18,
CU-S0083,25-04-18,
CU-S0083,26-04-18,
CU-S0083,27-04-18,
CU-S0083,28-04-18,
CU-S0083,29-04-18,
CU-S0083,30-04-18,
CU-S0083,01-05-18,
CU-S0083,02-05-18,
CU-S0083,03-05-18,
CU-S0083,04-05-18,
CU-S0083,05-05-18,
CU-S0083,06-05-18,
CU-S0083,07-05-18,
CU-S0083,08-05-18,
CU-S0083,09-05-18,
CU-S0083,10-05-18,
CU-S0083,11-05-18,
CU-S0083,12-05-18,
CU-S0083,13-05-18,
CU-S0083,14-05-18,
CU-S0083,15-05-18,
CU-S0083,16-05-18,
CU-S0083,17-05-18,
CU-S0083,18-05-18,
CU-S0083,19-05-18,
CU-S0083,20-05-18,
CU-S0083,21-05-18,
CU-S0083,22-05-18,
CU-S0083,23-05-18,
CU-S0083,24-05-18,
CU-S0083,25-05-18,
CU-S0083,26-05-18,
CU-S0083,27-05-18,
CU-S0083,28-05-18,
CU-S0083,29-05-18,
CU-S0083,30-05-18,
CU-S0083,31-05-18,
CU-S0083,01-06-18,
CU-S0083,02-06-18,
CU-S0083,03-06-18,
CU-S0083,04-06-18,
CU-S0083,05-06-18,
CU-S0083,06-06-18,
CU-S0083,07-06-18,
CU-S0083,08-06-18,
CU-S0083,09-06-18,
CU-S0083,10-06-18,
CU-S0083,11-06-18,
CU-S0083,12-06-18,
CU-S0083,13-06-18,
CU-S0083,14-06-18,3.025
CU-S0083,15-06-18,
CU-S0083,16-06-18,
CU-S0083,17-06-18,
CU-S0083,18-06-18,
CU-S0083,19-06-18,
CU-S0083,20-06-18,
CU-S0083,21-06-18,
CU-S0083,22-06-18,
CU-S0083,23-06-18,
CU-S0083,24-06-18,
CU-S0083,25-06-18,
CU-S0083,26-06-18,
CU-S0083,27-06-18,
CU-S0083,28-06-18,
CU-S0083,29-06-18,
CU-S0083,30-06-18,
CU-S0083,01-07-18,
CU-S0083,02-07-18,
CU-S0083,03-07-18,
CU-S0083,04-07-18,
CU-S0083,05-07-18,
CU-S0083,06-07-18,
CU-S0083,07-07-18,
CU-S0083,08-07-18,
CU-S0083,09-07-18,
CU-S0083,10-07-18,
CU-S0083,11-07-18,
CU-S0083,12-07-18,
CU-S0083,13-07-18,
CU-S0083,14-07-18,
CU-S0083,15-07-18,
CU-S0083,16-07-18,
CU-S0083,17-07-18,
CU-S0083,18-07-18,
CU-S0083,19-07-18,
CU-S0083,20-07-18,
CU-S0083,21-07-18,
CU-S0083,22-07-18,
CU-S0083,23-07-18,
CU-S0083,24-07-18,
CU-S0083,25-07-18,
CU-S0083,26-07-18,
CU-S0083,27-07-18,
CU-S0083,28-07-18,
CU-S0083,29-07-18,
CU-S0083,30-07-18,
CU-S0083,31-07-18,
CU-S0083,01-08-18,
CU-S0083,02-08-18,
CU-S0083,03-08-18,
CU-S0083,04-08-18,
CU-S0083,05-08-18,
CU-S0083,06-08-18,
CU-S0083,07-08-18,
CU-S0083,08-08-18,
CU-S0083,09-08-18,
CU-S0083,10-08-18,
CU-S0083,11-08-18,
CU-S0083,12-08-18,
CU-S0083,13-08-18,
CU-S0083,14-08-18,
CU-S0083,15-08-18,
CU-S0083,16-08-18,
CU-S0083,17-08-18,
CU-S0083,18-08-18,
CU-S0083,19-08-18,
CU-S0083,20-08-18,
CU-S0083,21-08-18,
CU-S0083,22-08-18,
CU-S0083,23-08-18,
CU-S0083,24-08-18,
CU-S0083,25-08-18,
CU-S0083,26-08-18,
CU-S0083,27-08-18,
CU-S0083,28-08-18,
CU-S0083,29-08-18,
CU-S0083,30-08-18,
CU-S0083,31-08-18,
CU-S0083,01-09-18,
CU-S0083,02-09-18,
CU-S0083,03-09-18,
CU-S0083,04-09-18,
CU-S0083,05-09-18,
CU-S0083,06-09-18,
CU-S0083,07-09-18,
CU-S0083,08-09-18,
CU-S0083,09-09-18,
CU-S0083,10-09-18,
CU-S0083,11-09-18,
CU-S0083,12-09-18,
CU-S0083,13-09-18,
CU-S0083,14-09-18,
CU-S0083,15-09-18,
CU-S0083,16-09-18,11.02833333
CU-S0083,17-09-18,
CU-S0083,18-09-18,
CU-S0083,19-09-18,
CU-S0083,20-09-18,
CU-S0083,21-09-18,
CU-S0083,22-09-18,
CU-S0083,23-09-18,
CU-S0083,24-09-18,
CU-S0083,25-09-18,
CU-S0083,26-09-18,
CU-S0083,27-09-18,
CU-S0083,28-09-18,
CU-S0083,29-09-18,
CU-S0085,31-01-18,
CU-S0085,01-02-18,
CU-S0085,02-02-18,
CU-S0085,03-02-18,
CU-S0085,04-02-18,
CU-S0085,05-02-18,
CU-S0085,06-02-18,
CU-S0085,07-02-18,
CU-S0085,08-02-18,
CU-S0085,09-02-18,
CU-S0085,10-02-18,
CU-S0085,11-02-18,
CU-S0085,12-02-18,26.65564356
CU-S0085,13-02-18,27.69305556
CU-S0085,14-02-18,35.62743056
CU-S0085,15-02-18,39.53626506
CU-S0085,16-02-18,26.06995951
CU-S0085,17-02-18,
CU-S0085,18-02-18,
CU-S0085,19-02-18,42.36879845
CU-S0085,20-02-18,44.49270833
CU-S0085,21-02-18,36.77449477
CU-S0085,22-02-18,31.91929825
CU-S0085,23-02-18,15.64599222
CU-S0085,24-02-18,17.31451613
CU-S0085,25-02-18,20.50644491
CU-S0085,26-02-18,
CU-S0085,27-02-18,25.61053763
CU-S0085,28-02-18,31.32951389
CU-S0085,01-03-18,31.87062937
CU-S0085,02-03-18,
CU-S0085,03-03-18,
CU-S0085,04-03-18,
CU-S0085,05-03-18,58.98721739
CU-S0085,06-03-18,
CU-S0085,07-03-18,74.19931579
CU-S0085,08-03-18,63.49189055
CU-S0085,09-03-18,15.40087912
CU-S0085,10-03-18,
CU-S0085,11-03-18,
CU-S0085,12-03-18,37.13472527
CU-S0085,13-03-18,36.47951389
CU-S0085,14-03-18,48.5358885
CU-S0085,15-03-18,61.37048611
CU-S0085,16-03-18,59.35972222
CU-S0085,17-03-18,42.9875
CU-S0085,18-03-18,46.77534722
CU-S0085,19-03-18,47.80798611
CU-S0085,20-03-18,61.78423077
CU-S0085,21-03-18,57.04458333
CU-S0085,22-03-18,61.57743056
CU-S0085,23-03-18,63.63854167
CU-S0085,24-03-18,68.99201389
CU-S0085,25-03-18,79.16615385
CU-S0085,26-03-18,
CU-S0085,27-03-18,39.54279851
CU-S0085,28-03-18,42.49675958
CU-S0085,29-03-18,51.76777778
CU-S0085,30-03-18,53.48641115
CU-S0085,31-03-18,47.365
CU-S0085,01-04-18,
CU-S0085,02-04-18,
CU-S0085,03-04-18,
CU-S0085,04-04-18,
CU-S0085,05-04-18,
CU-S0085,06-04-18,
CU-S0085,07-04-18,
CU-S0085,08-04-18,
CU-S0085,09-04-18,
CU-S0085,10-04-18,
