Series,Time,Value
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},7/2/2018,61.62498552
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},8/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},9/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},10/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},11/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},12/2/2018,40.6492823
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},13/2/2018,46.37805944
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},14/2/2018,71.10004417
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},15/2/2018,67.50633741
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},16/2/2018,53.60352787
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},17/2/2018,57.77916667
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},18/2/2018,86.03294574
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},19/2/2018,79.36457597
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},20/2/2018,76.43033854
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},21/2/2018,57.66319444
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},22/2/2018,31.78494624
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},23/2/2018,21.07438811
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},24/2/2018,28.57508681
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},25/2/2018,39.60620629
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},26/2/2018,22.03724747
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},27/2/2018,36.46393035
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},28/2/2018,47.80675439
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},1/3/2018,52.06814236
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},2/3/2018,50.75393357
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},3/3/2018,65.296875
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},4/3/2018,91.45876736
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},5/3/2018,154.6705729
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},6/3/2018,123.7003484
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},7/3/2018,147.8046875
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},8/3/2018,80.60506993
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},9/3/2018,27.33114035
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},10/3/2018,63.26480836
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},11/3/2018,104.6853299
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},12/3/2018,78.20541958
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},13/3/2018,61.92089483
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},14/3/2018,110.1192708
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},15/3/2018,114.7730035
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},16/3/2018,111.2897926
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},17/3/2018,89.1527193
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},18/3/2018,97.02090592
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},19/3/2018,163.8219298
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},20/3/2018,159.1896853
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},21/3/2018,121.5407986
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},22/3/2018,156.9006119
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},23/3/2018,124.195614
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},24/3/2018,152.2452091
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},25/3/2018,119.0826389
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},26/3/2018,92.54433453
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},27/3/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},28/3/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},29/3/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},30/3/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},31/3/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},1/4/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},2/4/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},3/4/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},4/4/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},5/4/2018,41.23875
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},6/4/2018,39.32885514
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},7/4/2018,10.6554878
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},8/4/2018,18.95214161
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},9/4/2018,26.50482456
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},10/4/2018,56.47996516
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},11/4/2018,85.98562718
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},12/4/2018,102.3164336
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},13/4/2018,108.6692708
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},14/4/2018,98.46484375
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},15/4/2018,95.23533951
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},16/4/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},17/4/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},18/4/2018,26.78703893
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},19/4/2018,31.95016892
mqtt_consumer.mean {topic: chula/sensor/CU-S0045},20/4/2018,53.06950637
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},31/1/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},1/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},2/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},3/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},4/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},5/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},6/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},7/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},8/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},9/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},10/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},11/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},12/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},13/2/2018,51.03599398
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},14/2/2018,56.64930556
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},15/2/2018,59.87630208
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},16/2/2018,48.17722125
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},17/2/2018,51.16810345
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},18/2/2018,61.04423077
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},19/2/2018,64.40087719
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},20/2/2018,66.29064685
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},21/2/2018,58.18967014
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},22/2/2018,29.57186411
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},23/2/2018,22.91840278
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},24/2/2018,24.04644097
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},25/2/2018,35.22439236
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},26/2/2018,21.64011324
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},27/2/2018,33.71484375
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},28/2/2018,48.09921603
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},1/3/2018,48.01489547
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},2/3/2018,47.56328125
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},3/3/2018,49.80251736
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},4/3/2018,60.85740418
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},5/3/2018,86.40559441
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},6/3/2018,102.7762195
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},7/3/2018,109.2528846
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},8/3/2018,67.75355263
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},9/3/2018,25.84973868
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},10/3/2018,36.34930314
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},11/3/2018,61.32317073
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},12/3/2018,71.35194129
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},13/3/2018,53.02256944
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},14/3/2018,79.66189236
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},15/3/2018,88.18902439
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},16/3/2018,80.86585366
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},17/3/2018,67.71744792
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},18/3/2018,79.015625
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},19/3/2018,89.79458042
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},20/3/2018,110.8407118
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},21/3/2018,62.69729965
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},22/3/2018,66.09429825
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},23/3/2018,84.68151198
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},24/3/2018,117.6033394
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},25/3/2018,146.6449045
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},26/3/2018,81.91617133
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},27/3/2018,60.53627622
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},28/3/2018,65.58697552
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},29/3/2018,78.83449477
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},30/3/2018,92.12147887
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},31/3/2018,68.29166667
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},1/4/2018,51.35836502
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},2/4/2018,56.29210069
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},3/4/2018,51.97786458
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},4/4/2018,56.40431185
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},5/4/2018,45.05873656
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},6/4/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},7/4/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},8/4/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},9/4/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},10/4/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},11/4/2018,72.53614458
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},12/4/2018,106.3429134
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},13/4/2018,94.30053191
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},14/4/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},15/4/2018,61.46940104
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},16/4/2018,33.95833333
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},17/4/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},18/4/2018,26.70262557
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},19/4/2018,35.42847222
mqtt_consumer.mean {topic: chula/sensor/CU-S0046},20/4/2018,44.56801471
mqtt_consumer.mean {topic: chula/sensor/CU-S0047},31/1/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0047},1/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0047},2/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0047},3/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0047},4/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0047},5/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0047},6/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0047},7/2/2018,62.2499864
mqtt_consumer.mean {topic: chula/sensor/CU-S0047},8/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0047},9/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0047},10/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0047},11/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0047},12/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0047},13/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0047},14/2/2018,null
mqtt_consumer.mean {topic: chula/sensor/CU-S0047},15/2/2018,58.35416667
mqtt_consumer.mean {topic: chula/sensor/CU-S0047},16/2/2018,41.77897727
mqtt_consumer.mean {topic: chula/sensor/CU-S0047},17/2/2018,46.8625
mqtt_consumer.mean {topic: chula/sensor/CU-S0047},18/2/2018,63.45930233
mqtt_consumer.mean {topic: chula/sensor/CU-S0047},19/2/2018,68.67273936
mqtt_consumer.mean {topic: chula/sensor/CU-S0047},20/2/2018,71.92832792
mqtt_consumer.mean {topic: chula/sensor/CU-S0047},21/2/2018,63.24478745
mqtt_consumer.mean {topic: chula/sensor/CU-S0047},22/2/2018,36.43315603
mqtt_consumer.mean {topic: chula/sensor/CU-S0047},23/2/2018,23.50136444
mqtt_consumer.mean {topic: chula/sensor/CU-S0047},24/2/2018,26.47743056
mqtt_consumer.mean {topic: chula/sensor/CU-S0047},25/2/2018,37.05034722
mqtt_consumer.mean {topic: chula/sensor/CU-S0047},26/2/2018,35.99034091
mqtt_consumer.mean {topic: chula/sensor/CU-S0047},27/2/2018,38.52964912
mqtt_consumer.mean {topic: chula/sensor/CU-S0047},28/2/2018,53.79293286
mqtt_consumer.mean {topic: chula/sensor/CU-S0047},1/3/2018,56.77469618
mqtt_consumer.mean {topic: chula/sensor/CU-S0047},2/3/2018,59.07977032
mqtt_consumer.mean {topic: chula/sensor/CU-S0047},3/3/2018,49.72473868
mqtt_consumer.mean {topic: chula/sensor/CU-S0047},4/3/2018,62.10057398
mqtt_consumer.mean {topic: chula/sensor/CU-S0047},5/3/2018,82.13216463
mqtt_consumer.mean {topic: chula/sensor/CU-S0047},6/3/2018,75.11947368
mqtt_consumer.mean {topic: chula/sensor/CU-S0047},7/3/2018,111.5442073
mqtt_consumer.mean {topic: chula/sensor/CU-S0047},8/3/2018,81.32803172
mqtt_consumer.mean {topic: chula/sensor/CU-S0047},9/3/2018,23.17138502
mqtt_consumer.mean {topic: chula/sensor/CU-S0047},10/3/2018,39.06293403
